,index,Unnamed: 0,review_id,user_id,business_id,stars_x,useful,funny,cool,text,date,name,address,city,state,postal_code,latitude,longitude,stars_y,review_count,is_open,attributes,categories,hours,is_restaurant,aspects_sentiment,index,seating,Service,service,food,atmosphere,Food,Atmosphere,outdoor seating,experience,setting,quality food,FOOD,prices,weather,location,SERVICE,environment,services,outdoor setting,food atmosphere,Seating,food quality,scenery,Location,food quality way,family atmosphere,Great Food,Excellent Service,seating area,food quality side,Environment,experiences
1025,108318,3161498,QuFbvVJ3ou1hRKpIp0mDpg,GVZavlL0deHV5jmIZr4AkQ,ZTg2GBgQj1WwAO5ySsTAQw,5,0,0,0,I thought the service was great and I received my two medium Acai bowls in a timely fashion! I will definitely be back.....probably tomorrow! Seriously.,2015-05-10 03:01:45.000000000,Beach Bowl,901 Linden Ave,Carpinteria,CA,93013,34.3984583379,-119.5191763047,3.5,55,0,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Restaurants, Local Flavor, Coffee & Tea, Food, Breakfast & Brunch, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt","{'Monday': '17:30-22:0', 'Tuesday': '17:30-22:0', 'Wednesday': '17:30-22:0', 'Thursday': '17:30-22:0', 'Friday': '17:30-22:0', 'Saturday': '18:0-22:0', 'Sunday': '18:0-22:0'}",Y,{},1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,175492,5123749,otip--Ocy3-tFDEMFluLzA,4qLX3RyxJC8Y47z6Xd_erQ,tthy48ZIX_wfY8Dy0Dvg6w,5,0,0,0,"My wife and I hadn't been here in at least 2-3 years. (Like everyone else, we keep chasing the latest hot new place.) For the life of me, I don't know how we ever let this place fall off our list of favorite restaurants. We ate there recently, and it was - without doubt - the best meal I've had in a long time. It's not inexpensive, but the food is delicious and impeccably prepared, the room is lovely, and the wine list is very reasonably priced (a very pleasant surprise).  Highly recommended.",2018-03-13 08:04:11.000000000,Bouchon,9 W Victoria St,Santa Barbara,CA,93101,34.423983,-119.70586,4.5,1452,1,"{'Corkage': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'BYOBCorkage': ""'yes_corkage'"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsAttire': ""u'casual'""}","Seafood, Bars, Wine Bars, American (New), Restaurants, French, Nightlife, Mexican","{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-21:0'}",Y,{'food': 'positive'},1026,,,,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,183691,5387730,PjD5kRd4WuDAQDCRqgGmUg,7X0JMN5KWaA0cwrrpghmAQ,sOTBr5NXzRakDMX4XIqUdQ,1,3,0,0,"My friend and I experienced the rudest service of our lives at M. Special. On the night of April 21st, my friend and I visited to watch the Washington Capitals/Toronto Maple Leafs hockey game. During the first two periods of the game, we both drank two beers each. In the third period, one of the bartenders was nice enough to give us a couple samples out of the blue, which was much appreciated. Finally, with five minutes left in the game another bartender noticed our sample glasses, and came over to ask us if we wanted some 'big boy beers.' This  already seemed strangely antagonistic, and we declined as we were both driving after the game. Immediately, he went to the television and changed the channel away from the hockey game. We thought it might be a mistake, and asked that it be changed back, and he refused, saying it was 'kind of weird' that we weren't drinking any beers. 

We were both shocked and furious that he was being so petty and mean-spirited. We left the bar and missed the end of Game Five of a tied game in a tied series. This kind of service is just unfathomably rude and completely outside of our experience. Needless to say, neither of us will be returning and we're encouraging all of our friends to patronage other, more friendly establishments.",2017-05-10 08:54:46.000000000,M. Special Brewing Company,"6860 Cortona Dr, Bldg C",Goleta,CA,93117,34.432786,-119.868537,4.5,139,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'True', 'Caters': 'False', 'NoiseLevel': ""u'loud'""}","Breweries, Food","{'Monday': '15:0-21:0', 'Tuesday': '15:0-21:0', 'Wednesday': '15:0-21:0', 'Thursday': '15:0-21:0', 'Friday': '15:0-22:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-20:0'}",Y,{'service': 'positive'},1027,,,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,165609,4886896,y0qVV8Vpny1UsFvZ9IxW0Q,3tWiRc-4eB2oHWH65Epx3g,bPVPZeqMuYtU_yGCb4P-jg,5,0,0,0,"Pad See Ew and Hangover Noodles are my two favorite dishes here. They're so good - great flavors and can be made vegetarian by ordering the tofu option. A little pricey for the amount of noodles you get but that has not deterred us yet- the flavors are too good! The Thai tea is great, too, and can be made with coconut milk if you're dairy-free.",2020-11-11 21:38:49.000000000,Empty Bowl Gourmet Noodle Bar,"38 W Victoria St, Ste 109",Santa Barbara,CA,93101,34.4235770706,-119.7070423904,4.5,705,1,"{'Alcohol': ""u'beer_and_wine'"", 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'NoiseLevel': ""'average'"", 'WheelchairAccessible': 'True', 'RestaurantsGoodForGroups': 'True', 'Corkage': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'WiFi': ""'free'"", 'RestaurantsReservations': 'False', 'HappyHour': 'False', 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'BYOB': 'True'}","Comfort Food, Asian Fusion, Chinese, Tapas/Small Plates, Noodles, Thai, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Y,{},1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,103666,3029960,52PW48IxpIH2pvkYhLXRPQ,2zGHWj0e91JERv967Sdzjw,Eqi8jrVowPBlCKAInDfFRw,4,0,0,0,I love the evening salmon specials they have- especially plain with tarter sauce or teriyaki. I get it with either the grilled or stir-fryed vegetables and the super yummy garlic bread.,2012-01-25 04:23:45.000000000,The Natural Cafe,5892 Hollister Ave,Goleta,CA,93117,34.436222,-119.828913,4.0,122,0,"{'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'BYOBCorkage': ""'yes_corkage'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'Corkage': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Tex-Mex, Restaurants, Vegetarian, Sandwiches","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Y,{},1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,34065,935830,dUpM1fcaLFeOvUbT8Nnc5A,cN0BeccD2EXyjxl2DYdxfA,Ksz_jsyyK3Zjlq_Cz81ZBA,5,2,0,0,"I think I've died and gone to vegan heaven!!

This place is AMAZING!!! I've been here twice and both meals were probably the tastiest meals I've eaten in a restaurant ALL YEAR. No joke.  I'm not even vegan and this place knocked my socks off (not to mention my picky boyfriend's).

So far I've tried:
Appetizer nachos: pretty good, I love the ""cheese'
Eggplant Parmesan:  FABULOUS flavor and crunch on top of a bed of saucy noodles!
Quiche:  Melts-in-your-mouth, close-your-eyes GOOD!! just try it.
Adama AFC:  Tastes like home-made mozzarella sticks and yummy mashed taters.
BEST OF ALL: Pecan pie and almond ice cream... my mouth is still watering.

When I first pictured vegan food, I immediately thought, ""vegetables, salads, bland flavors""... Boy was I WRONG.  Do yourself a favor and try this place.  You won't be disappointed! Can't wait to go back and try more :)",2013-10-29 02:42:41.000000000,Adama Vegan Comfort Cuisine,428 Chapala St,Santa Barbara,CA,93101,34.415687561,-119.6960067749,4.0,238,0,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'HasTV': 'False', 'Caters': 'True', 'HappyHour': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2'}","Restaurants, Vegetarian, Vegan","{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-21:0'}",Y,{},1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,111997,3279666,dWYuqxwnooQ-CRXM6fggAw,jBxaG5REiwu8ghgT5_3zCw,1Du1NruqJwxnzgEUHc42Jw,5,0,0,0,When in Santa Barbara try this cool little spot! Food was real good and service was great. A must visit.,2019-07-05 16:48:50.000000000,SB Sunshine Cafe,3514 State St,Santa Barbara,CA,93105,34.4406561,-119.7387809,4.5,208,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': True, 'breakfast': None}"", 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': False}"", 'DogsAllowed': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'True'}","Restaurants, American (New), Breakfast & Brunch, Diners","{'Monday': '0:0-0:0', 'Tuesday': '7:0-14:30', 'Wednesday': '7:0-14:30', 'Thursday': '7:0-14:30', 'Friday': '7:0-14:30', 'Saturday': '7:0-14:30', 'Sunday': '7:0-14:30'}",Y,{'service': 'positive'},1031,,,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,16508,371796,Bl1VqhkkGx7EoUrDOCFW8w,cDUZ9SvQ_ZlQoeeXjURgaA,-3AooxIkg38UyUdlz5oXdw,2,0,0,0,"Had friends come in from out of town and they asked where to get great Italian food at. I recommended Chase of course. After we placed our order, one of us ordering the lamb medium rare.  The food was brought out and the lamb was well well done where you could barely cut it with a knife. There was no excuse for the lamb to be over cooked to that extent considering my friend ordered medium rare as it was written by our waitress. We called the waitress over showed her the very well done lamb and she whisked it up to let the cook no. In the meantime our friend sat there without her meal until what she ordered in the first place was remade as she patiently waited while watching us all eat. She insisted so our food wouldn't get cold. 
  I was embarrassed because I recommended Chase to our friends who traveled 2 1/2 hours and there was no apology or a care in the world or can we offer her a slice of pie for her inconvenience, but yet was told by our waitress she called Jack the owner and he said no discount for them!!! Wow! It wasn't about looking for free food or a discount it was about the moral of the situation Chase restaurant and lounge. We have been loyal customers for a long time but after this, not any longer. I'm a true believer in making things right when things go wrong!",2019-01-23 03:27:06.000000000,Chase Restaurant,1012 State St,Santa Barbara,CA,93101,34.421931,-119.7021852,3.0,436,1,"{'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsAttire': ""'casual'"", 'DogsAllowed': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'GoodForDancing': 'False', 'CoatCheck': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForKids': 'True', 'Caters': 'True', 'WheelchairAccessible': 'True', 'HappyHour': 'True', 'RestaurantsDelivery': 'True'}","Event Planning & Services, Restaurants, Nightlife, Caterers, Italian, Bars","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}",Y,{},1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,126970,3717992,9_f0aCf1MpjUwUUoOPVA_w,_7wUzmXEcs5IeiZVH8K_mQ,odpuyU1jGDhhQ54d3dG3sQ,5,0,0,0,Food is so good you won't regret it. Worth going to over panda or any other cheap place.,2022-01-10 04:12:23.000000000,China King,"5915 Calle Real, Ste B",Goleta,CA,93117,34.441226207,-119.8283881322,3.5,193,1,"{'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""'average'"", 'Caters': 'False', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'beer_and_wine'"", 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{u'breakfast': False, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}""}","Restaurants, Chinese, Szechuan, Soup, Seafood","{'Monday': '11:0-20:30', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Y,{'Food': 'positive'},1033,,,,,,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,116009,3533061,QA9hbDii4r-UVBn2e__VQQ,H0F-0gAJ9qSgqWBzMpq2bA,CziOtnFSklimJnBgksDDwA,5,2,2,1,"Hands down my favorite favorite spot in Santa Barbara! As a UCSB student my friends and I frequent this place A LOT, and we make it a point to bring all the visiting out of towners!

Their cheesy garlic bread is out of this world, not to mention FREE!
The entrees may look small but they are incredibly filling and fairly priced. They have a good selection of wines and beers, and their mixed drinks are delicious (Try the Tangarita) but  a bit pricey, around 9-10 bucks. 

All in all love this place!",2011-06-04 22:05:47.000000000,Pascucci,509 State St,Santa Barbara,CA,93101,34.419107,-119.699243,3.5,1069,1,"{'OutdoorSeating': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""'full_bar'"", 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'Corkage': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BYOBCorkage': ""'yes_corkage'"", 'HasTV': 'False', 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsTableService': 'True', 'DogsAllowed': 'True', 'DriveThru': 'False', 'WheelchairAccessible': 'True'}","Gelato, Food, Restaurants, Italian, Vegetarian, Gluten-Free","{'Monday': '0:0-0:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}",Y,{},1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,209569,5929351,A_Jr4yJAHRYZEe59upKPBw,wa8cwqWTJEF6_PcgeOuFmw,XgehM3pBZWuXi45J2dqRJQ,2,1,0,0,"The kale salad is pretty much a big bowl of kale. There are some dried cranberries in it, too. Those are the highlight of the salad and I'm normally not really even that into dried fruit in my salads.",2018-05-14 02:59:03.000000000,Green Table,113 W De La Guerra St,Santa Barbara,CA,93101,34.4178719,-119.7007018,4.5,319,1,"{'RestaurantsReservations': 'False', 'DogsAllowed': 'True', 'GoodForKids': 'True', 'BusinessAcceptsBitcoin': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'HasTV': 'False', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'free'"", 'NoiseLevel': ""'average'"", 'RestaurantsTableService': 'False', 'ByAppointmentOnly': 'False', 'HappyHour': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'Caters': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True'}","Juice Bars & Smoothies, Restaurants, Food, Vegan, Cafes, Bakeries, Coffee & Tea, Gluten-Free, Vegetarian, Acai Bowls","{'Monday': '0:0-0:0', 'Tuesday': '9:0-15:0', 'Wednesday': '9:0-15:0', 'Thursday': '9:0-15:0', 'Friday': '9:0-15:0', 'Saturday': '9:0-15:0', 'Sunday': '10:0-14:0'}",Y,{},1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,216789,6140246,ozaITbZ-UwFIsSOb6FXM_A,1W0cjWPw4h5Vk1hWdDa3-g,mwsA08gpaEALG3C1ZI4ktw,3,0,0,0,"It's ok. Not so impressed their wines except Chardonnay.
Staffs are nice and very friendly for our dogs.",2016-09-05 05:25:10.000000000,Au Bon Climat Winery,"813 Anacapa St, Ste 5B",Santa Barbara,CA,93101,34.4207835,-119.6993168,4.0,82,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'False', 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'False', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'HappyHour': 'True', 'Caters': 'False', 'WiFi': ""u'no'""}","Wine Tasting Room, Food, Arts & Entertainment, Wineries","{'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}",Y,{},1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,141357,4190375,L2jPEvMyAPgO7-9RKPhRjg,3se6ae4dYRGk8Tuy6kC14g,-kOUmMiIimNSBIDdFN0x-Q,5,0,0,0,Second time here. Theyre Chile rellenos with shrimp are to die for!!!! Our waiter was Robin and she was awesome was very attentive. Had a bit of a problem with our dessert but hey things happen and certainly not gonna stop me from coming here again!,2018-03-28 06:35:12.000000000,Beachside Bar-Cafe,5905 Sandspit Rd,Goleta,CA,93117,34.4170513,-119.8292169,3.5,640,0,"{'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'BYOBCorkage': ""'yes_corkage'"", 'Corkage': 'True', 'GoodForDancing': 'False', 'HappyHour': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'BYOB': 'True', 'Caters': 'False', 'CoatCheck': 'False', 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsCounterService': 'False', 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}"", 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'None'}","American (New), Restaurants, Nightlife, Seafood, Bars","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '11:30-21:0'}",Y,{},1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,137762,4120317,F0PxeP-gs8_tbZyju1srKQ,HczGmzqht0iNJObttFS1qA,Btm9ODncqCqYsnpawaHioA,5,0,0,0,"Just incredible.  The food had spice, flavor, freshness and speed. The staff was lovely. Funk zone watch out.",2018-11-04 05:56:54.000000000,Tyger Tyger,121 E Yanonali St,Santa Barbara,CA,93101,34.4158054,-119.689906,4.0,167,0,"{'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': None, 'hipster': True, 'romantic': None, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': None, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2'}","Restaurants, Asian Fusion","{'Monday': '11:0-15:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",Y,{'food': 'positive'},1038,,,,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
